Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company,Budget,Revenue,Popularity,Vote_Count,Average_Rating,Rating_Count,Rating_Std,Minimum_Rating,Maximum_Rating,Movie_Age,ROI,Rating_Confidence,Popularity_Category,Revenue_Category,Content_Features
MOV111192,The Paper Clock 436,Comedy,2021.0,Anurag Kashyap,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","wedding, family",English,147.0,Warner Bros. Pictures,33050000.0,126900000.0,12.756200834479236,4444.0,0.0,0.0,0.0,0.0,0.0,5.0,2.83963691376702,0.0,Very High,Very High,comedy anurag kashyap nawazuddin siddiqui  vijay varma  shefali shah wedding  family english warner bros. pictures
MOV115615,The Broken Garden 751,Comedy,2018.0,Greta Gerwig,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","misunderstanding, friendship",English,188.0,Yash Raj Films,12100000.0,11200000.0,9.790028762460938,300.0,4.0,2.0,1.4142135623730951,3.0,5.0,8.0,-0.0743801652892562,1.0986122886681098,High,Low,comedy greta gerwig cillian murphy  rebecca ferguson  robert pattinson misunderstanding  friendship english yash raj films
MOV102107,Sacred House,"Comedy, Thriller",2015.0,Pedro AlmodÃ³var,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","road trip, wedding, false identity, cat and mouse",Marathi,135.0,Lionsgate,50550000.0,54600000.0,6.892994711419974,2229.0,4.0,1.0,0.0,4.0,4.0,11.0,0.08011869436201781,0.6931471805599453,High,High,comedy  thriller pedro almodã³var sanya malhotra  vikrant massey  vijay raaz road trip  wedding  false identity  cat and mouse marathi lionsgate
MOV104999,Silent at Echo,"Drama, Thriller, Crime",1978.0,Pedro AlmodÃ³var,"Triptii Dimri, Rajkummar Rao, Vijay Varma","betrayal, gang rivalry, surveillance, blackmail, family secrets, detective",English,148.0,Hombale Films,2550000.0,4900000.0,9.060399873847023,469.0,4.0,1.0,0.0,4.0,4.0,48.0,0.9215686274509803,0.6931471805599453,High,Low,drama  thriller  crime pedro almodã³var triptii dimri  rajkummar rao  vijay varma betrayal  gang rivalry  surveillance  blackmail  family secrets  detective english hombale films
MOV109915,The Neon Story 219,"Fantasy, Horror",2007.0,Kabir Khan,"Saoirse Ronan, Andrew Scott, Jessie Buckley","sorcery, curse, ritual, mythical kingdom",Tamil,96.0,Amazon MGM Studios,7900000.0,16900000.0,0.6029525385764901,2693.0,3.0,2.0,0.0,3.0,3.0,19.0,1.139240506329114,1.0986122886681098,Low,Medium,fantasy  horror kabir khan saoirse ronan  andrew scott  jessie buckley sorcery  curse  ritual  mythical kingdom tamil amazon mgm studios
MOV106599,The Lost Letter 391,"Thriller, Action, Animation",2025.0,Taika Waititi,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil",Unknown,English,0.0,Universal Pictures,2650000.0,24400000.0,17.290425828513232,1536.0,3.5,2.0,2.1213203435596424,2.0,5.0,1.0,8.20754716981132,1.0986122886681098,Very High,Medium,thriller  action  animation taika waititi dulquer salmaan  parvathy thiruvothu  fahadh faasil unknown english universal pictures
MOV103151,The Paper Road,"Romance, Sci-Fi",1994.0,Shoojit Sircar,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","unexpected meeting, android, artificial intelligence, wedding",Spanish,131.0,Lionsgate,66950000.0,122200000.0,12.787949510861226,1019.0,4.0,1.0,0.0,4.0,4.0,32.0,0.8252427184466019,0.6931471805599453,Very High,Very High,romance  sci-fi shoojit sircar sanya malhotra  vikrant massey  vijay raaz unexpected meeting  android  artificial intelligence  wedding spanish lionsgate
MOV100981,A River in Northern,Romance,1974.0,Steven Spielberg,"Mammootty, Nimisha Sajayan, Roshan Mathew","first love, long distance",French,85.0,Amazon MGM Studios,21450000.0,23700000.0,10.179483750252343,539.0,2.0,1.0,0.0,2.0,2.0,52.0,0.1048951048951049,0.6931471805599453,Very High,Medium,romance steven spielberg mammootty  nimisha sajayan  roshan mathew first love  long distance french amazon mgm studios
MOV105473,Signal of Restless,"Horror, Thriller",1977.0,Greta Gerwig,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","surveillance, possession, blackmail, urban legend",English,143.0,Gaumont,24950000.0,66700000.0,4.020677744157967,347.0,3.0,1.0,0.0,3.0,3.0,49.0,1.6733466933867736,0.6931471805599453,Medium,High,horror  thriller greta gerwig daniel kaluuya  lupita nyong'o  john david washington surveillance  possession  blackmail  urban legend english gaumont
MOV115122,The Glass Archive 166,Action,2020.0,Damien Chazelle,"Dev Patel, Freida Pinto, Roshan Seth, Rajkummar Rao","revenge, rescue",English,111.0,Amazon MGM Studios,12450000.0,23500000.0,1.6180509816807342,783.0,2.0,1.0,0.0,2.0,2.0,6.0,0.8875502008032129,0.6931471805599453,Low,Medium,action damien chazelle dev patel  freida pinto  roshan seth  rajkummar rao revenge  rescue english amazon mgm studios
MOV112493,The Silent Bridge 51,Comedy,2003.0,Steven Spielberg,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","friendship, family",Tamil,87.0,CJ ENM,6950000.0,6800000.0,11.118478113000087,1362.0,4.333333333333333,3.0,0.5773502691896257,4.0,5.0,23.0,-0.02158273381294964,1.3862943611198906,Very High,Low,comedy steven spielberg priyanka chopra jonas  ranveer singh  anushka sharma friendship  family tamil cj enm
MOV104857,A Shadow in Burning,Mystery,1980.0,Lokesh Kanagaraj,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","vanished witness, forensic clue",English,0.0,Mythri Movie Makers,39450000.0,51600000.0,23.328270812506013,622.0,4.0,2.0,1.4142135623730951,3.0,5.0,46.0,0.30798479087452474,1.0986122886681098,Very High,High,mystery lokesh kanagaraj shah rukh khan  deepika padukone  manoj bajpayee vanished witness  forensic clue english mythri movie makers
MOV108188,The Distant Room 995,"Crime, Action",2007.0,Anurag Kashyap,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas, Rajinikanth","gang rivalry, assassination, stolen evidence, espionage",Hindi,122.0,PathÃ©,55900000.0,111900000.0,3.440471040311528,382.0,4.0,1.0,0.0,4.0,4.0,19.0,1.0017889087656529,0.6931471805599453,Medium,Very High,crime  action anurag kashyap prithviraj sukumaran  parvathy thiruvothu  tovino thomas  rajinikanth gang rivalry  assassination  stolen evidence  espionage hindi pathã©
MOV100192,Echo of Velvet,Comedy,2010.0,Steven Spielberg,"Dhanush, Sai Pallavi, Prakash Raj","family, misunderstanding",English,171.0,Netflix,103750000.0,315900000.0,0.9193513867271612,316.0,3.0,2.0,1.4142135623730951,2.0,4.0,16.0,2.044819277108434,1.0986122886681098,Low,Very High,comedy steven spielberg dhanush  sai pallavi  prakash raj family  misunderstanding english netflix
MOV112072,The Sacred Room 784,"Action, Drama",2019.0,James Wan,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","identity, rescue, family secrets, revenge",Hindi,179.0,20th Century Studios,86200000.0,269200000.0,8.183427855004094,134.0,4.5,2.0,0.7071067811865476,4.0,5.0,7.0,2.1229698375870067,1.0986122886681098,High,Very High,action  drama james wan sanya malhotra  vikrant massey  vijay raaz identity  rescue  family secrets  revenge hindi 20th century studios
MOV104472,Kingdom of Endless,Comedy,2003.0,Christopher Nolan,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","road trip, family",English,127.0,Excel Entertainment,13600000.0,29800000.0,13.366415771896454,57431.0,2.6666666666666665,3.0,1.5275252316519468,1.0,4.0,23.0,1.1911764705882353,1.3862943611198906,Very High,Medium,comedy christopher nolan nawazuddin siddiqui  vijay varma  shefali shah road trip  family english excel entertainment
MOV111824,The Restless Moon 513,"Drama, Romance, Thriller",2024.0,Farhan Akhtar,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","cat and mouse, surveillance, identity, long distance",English,110.0,Paramount Pictures,19650000.0,40100000.0,3.4368066366026606,192.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0407124681933841,0.6931471805599453,Medium,High,drama  romance  thriller farhan akhtar penã©lope cruz  javier bardem  antonio banderas cat and mouse  surveillance  identity  long distance english paramount pictures
MOV117515,The Secret Horizon 184,"Action, Comedy",2025.0,Steven Spielberg,"Vijay, Trisha Krishnan, Arjun Sarja","family, assassination, wedding, undercover",Hindi,111.0,Paramount Pictures,41100000.0,173500000.0,16.31492599131296,4482.0,3.6666666666666665,3.0,0.5773502691896258,3.0,4.0,1.0,3.221411192214112,1.3862943611198906,Very High,Very High,action  comedy steven spielberg vijay  trisha krishnan  arjun sarja family  assassination  wedding  undercover hindi paramount pictures
MOV108951,The Winter Kingdom 513,"Romance, Sci-Fi, Action",1997.0,CÃ©line Sciamma,"Irrfan Khan, Tabu, Nawazuddin Siddiqui, Aamir Khan","space mission, parallel universe, second chance, first love, heist, warzone",Telugu,121.0,Warner Bros. Pictures,85350000.0,193600000.0,24.097909378888488,3597.0,0.0,0.0,0.0,0.0,0.0,29.0,1.268306971294669,0.0,Very High,Very High,romance  sci-fi  action cã©line sciamma irrfan khan  tabu  nawazuddin siddiqui  aamir khan space mission  parallel universe  second chance  first love  heist  warzone telugu warner bros. pictures
MOV109164,The Sacred Shadow 32,"Drama, Crime",1993.0,Zoya Akhtar,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","corruption, organized crime, redemption",Spanish,155.0,Mythri Movie Makers,4200000.0,14000000.0,12.732273182854842,34981.0,4.0,2.0,0.0,4.0,4.0,33.0,2.3333333333333335,1.0986122886681098,Very High,Low,drama  crime zoya akhtar daniel kaluuya  lupita nyong'o  john david washington corruption  organized crime  redemption spanish mythri movie makers
MOV111535,The Restless Promise 69,"Romance, Action",1996.0,S. S. Rajamouli,"Vijay, Trisha Krishnan, Arjun Sarja","chase, wedding, first love, rescue",Hindi,123.0,A24,31550000.0,14600000.0,4.426504154746288,937.0,0.0,0.0,0.0,0.0,0.0,30.0,-0.5372424722662441,0.0,Medium,Low,romance  action s. s. rajamouli vijay  trisha krishnan  arjun sarja chase  wedding  first love  rescue hindi a24
MOV113160,The Wild Garden 841,"Action, Romance",1998.0,Rajkumar Hirani,"Chris Evans, Ana de Armas, Oscar Isaac","rescue, heartbreak, second chance, heist",Hindi,105.0,Hombale Films,15100000.0,119700000.0,20.49422466707859,11881.0,4.0,4.0,1.1547005383792515,3.0,5.0,28.0,6.927152317880795,1.6094379124341003,Very High,Very High,action  romance rajkumar hirani chris evans  ana de armas  oscar isaac rescue  heartbreak  second chance  heist hindi hombale films
MOV109934,The Winter Clock 48,"Comedy, Romance",2008.0,Lijo Jose Pellissery,"Chris Evans, Ana de Armas, Oscar Isaac","workplace, first love, road trip, unexpected meeting",English,174.0,Toho,25000000.0,125200000.0,0.3390905002800774,333.0,4.0,1.0,0.0,4.0,4.0,18.0,4.008,0.6931471805599453,Low,Very High,comedy  romance lijo jose pellissery chris evans  ana de armas  oscar isaac workplace  first love  road trip  unexpected meeting english toho
MOV119202,The Distant Clock 70,Adventure,2024.0,Hayao Miyazaki,"Suriya, Jyotika, Karthi","wilderness, treasure hunt",English,117.0,Phantom Films,17050000.0,19100000.0,3.538333742891062,1103.0,3.5,6.0,1.224744871391589,1.0,4.0,2.0,0.12023460410557185,1.9459101490553132,Medium,Medium,adventure hayao miyazaki suriya  jyotika  karthi wilderness  treasure hunt english phantom films
MOV103929,Mirror of Broken,Drama,2011.0,Hayao Miyazaki,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","redemption, identity",French,155.0,Warner Bros. Pictures,6950000.0,4200000.0,2.069908102979211,60.0,3.0,3.0,1.0,2.0,4.0,15.0,-0.39568345323741005,1.3862943611198906,Low,Low,drama hayao miyazaki cillian murphy  rebecca ferguson  robert pattinson redemption  identity french warner bros. pictures
MOV106540,The Silent Story 212,Horror,1992.0,S. S. Rajamouli,"Dhanush, Sai Pallavi, Prakash Raj","curse, possession",English,116.0,A24,4350000.0,6000000.0,5.237095995018412,249.0,4.666666666666667,3.0,0.5773502691896257,4.0,5.0,34.0,0.3793103448275862,1.3862943611198906,High,Low,horror s. s. rajamouli dhanush  sai pallavi  prakash raj curse  possession english a24
MOV111366,The Neon Horizon 33,Drama,2006.0,Christopher Nolan,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","ambition, betrayal",English,113.0,Excel Entertainment,2550000.0,3600000.0,6.665307564961387,235.0,5.0,1.0,0.0,5.0,5.0,20.0,0.4117647058823529,0.6931471805599453,High,Low,drama christopher nolan ayushmann khurrana  bhumi pednekar  pankaj tripathi ambition  betrayal english excel entertainment
MOV104140,Electric Mirror,Crime,2016.0,Zoya Akhtar,"Mammootty, Nimisha Sajayan, Roshan Mathew","corruption, organized crime",Hindi,105.0,Warner Bros. Pictures,19200000.0,19300000.0,2.1596191395281545,71.0,3.0,1.0,0.0,3.0,3.0,10.0,0.005208333333333333,0.6931471805599453,Medium,Medium,crime zoya akhtar mammootty  nimisha sajayan  roshan mathew corruption  organized crime hindi warner bros. pictures
MOV105407,The Distant Room,"Drama, Crime",2003.0,Makoto Shinkai,"Tom Hanks, Emily Blunt, John Boyega, Ryan Gosling","organized crime, class divide, detective, identity",French,143.0,Universal Pictures,48900000.0,159800000.0,5.649101140899641,1608.0,0.0,0.0,0.0,0.0,0.0,23.0,2.2678936605316973,0.0,High,Very High,drama  crime makoto shinkai tom hanks  emily blunt  john boyega  ryan gosling organized crime  class divide  detective  identity french universal pictures
MOV116505,The Forgotten Valley 529,"Comedy, Drama",2002.0,Ayan Mukerji,"Mammootty, Nimisha Sajayan, Roshan Mathew","family, friendship, betrayal, family secrets",Marathi,119.0,A24,62150000.0,692400000.0,10.84616965200505,5990.0,4.5,2.0,0.7071067811865476,4.0,5.0,24.0,10.140788415124698,1.0986122886681098,Very High,Very High,comedy  drama ayan mukerji mammootty  nimisha sajayan  roshan mathew family  friendship  betrayal  family secrets marathi a24
MOV103159,The Silent Machine,Comedy,1974.0,Christopher Nolan,"Vijay, Trisha Krishnan, Arjun Sarja","wedding, friendship",English,142.0,20th Century Studios,40000000.0,52900000.0,18.37985681541853,6055.0,3.0,1.0,0.0,3.0,3.0,52.0,0.3225,0.6931471805599453,Very High,High,comedy christopher nolan vijay  trisha krishnan  arjun sarja wedding  friendship english 20th century studios
MOV114769,The Golden Lantern 39,Comedy,2023.0,Greta Gerwig,"Chris Evans, Ana de Armas, Oscar Isaac","workplace, wedding",English,0.0,Geetha Arts,38300000.0,570800000.0,1.7757493898212589,421.0,4.0,1.0,0.0,4.0,4.0,3.0,13.903394255874673,0.6931471805599453,Low,Very High,comedy greta gerwig chris evans  ana de armas  oscar isaac workplace  wedding english geetha arts
MOV101889,Voyage of Sacred,"Thriller, Drama",2014.0,Rian Johnson,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal, Shah Rukh Khan","betrayal, blackmail, grief, surveillance",Telugu,120.0,A24,22650000.0,43500000.0,9.253842146004295,439.0,3.0,1.0,0.0,3.0,3.0,12.0,0.9205298013245033,0.6931471805599453,High,High,thriller  drama rian johnson ranbir kapoor  alia bhatt  vicky kaushal  shah rukh khan betrayal  blackmail  grief  surveillance telugu a24
MOV103532,Lost at Season,Romance,2010.0,Steven Spielberg,"Saoirse Ronan, Andrew Scott, Jessie Buckley","wedding, heartbreak",Korean,168.0,20th Century Studios,25300000.0,125100000.0,4.088082551915016,7024.0,4.0,3.0,0.0,4.0,4.0,16.0,3.9446640316205532,1.3862943611198906,Medium,Very High,romance steven spielberg saoirse ronan  andrew scott  jessie buckley wedding  heartbreak korean 20th century studios
MOV110437,The Glass City 934,"Thriller, Drama, Horror, Crime",1993.0,Christopher Nolan,"Chris Evans, Ana de Armas, Oscar Isaac","organized crime, gang rivalry, urban legend",English,99.0,Warner Bros. Pictures,17100000.0,23400000.0,3.499342322494147,3361.0,4.0,2.0,1.4142135623730951,3.0,5.0,33.0,0.3684210526315789,1.0986122886681098,Medium,Medium,thriller  drama  horror  crime christopher nolan chris evans  ana de armas  oscar isaac organized crime  gang rivalry  urban legend english warner bros. pictures
MOV107414,The Silent Room 276,"Thriller, Drama",2025.0,Sanjay Leela Bhansali,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","false identity, grief, conspiracy",Punjabi,117.0,Universal Pictures,15800000.0,48000000.0,8.979116570318126,608.0,4.0,1.0,0.0,4.0,4.0,1.0,2.037974683544304,0.6931471805599453,High,High,thriller  drama sanjay leela bhansali daniel kaluuya  lupita nyong'o  john david washington false identity  grief  conspiracy punjabi universal pictures
MOV106378,The Golden Clock 473,Action,2002.0,Shoojit Sircar,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","mercenary, espionage",Tamil,112.0,Universal Pictures,11650000.0,4100000.0,4.172194683362644,1013.0,5.0,2.0,0.0,5.0,5.0,24.0,-0.648068669527897,1.0986122886681098,Medium,Low,action shoojit sircar cillian murphy  rebecca ferguson  robert pattinson mercenary  espionage tamil universal pictures
MOV101554,Between Falling and Season,"Drama, Sci-Fi",2008.0,Christopher Nolan,"Tom Hanks, Emily Blunt, John Boyega","space mission, climate collapse, coming of age",Hindi,90.0,Phantom Films,6300000.0,7900000.0,4.152369661318955,8932.0,4.0,2.0,1.4142135623730951,3.0,5.0,18.0,0.25396825396825395,1.0986122886681098,Medium,Low,drama  sci-fi christopher nolan tom hanks  emily blunt  john boyega space mission  climate collapse  coming of age hindi phantom films
MOV102308,The Fading Archive,Drama,1993.0,ChloÃ© Zhao,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","redemption, ambition",English,167.0,Universal Pictures,10150000.0,23800000.0,13.06099568231614,2436.0,0.0,0.0,0.0,0.0,0.0,33.0,1.3448275862068966,0.0,Very High,Medium,drama chloã© zhao priyanka chopra jonas  ranveer singh  anushka sharma redemption  ambition english universal pictures
MOV101941,Bridge of Golden,"Thriller, Comedy",2024.0,Park Chan-wook,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","cat and mouse, missing person, wedding, workplace",English,146.0,Universal Pictures,16650000.0,33500000.0,8.181582885164671,101.0,4.0,2.0,1.4142135623730951,3.0,5.0,2.0,1.012012012012012,1.0986122886681098,High,Medium,thriller  comedy park chan-wook nawazuddin siddiqui  vijay varma  shefali shah cat and mouse  missing person  wedding  workplace english universal pictures
MOV114235,The Restless Road 576,"Romance, Comedy",2020.0,Rajkumar Hirani,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","first love, wedding, misunderstanding, second chance",English,118.0,20th Century Studios,10900000.0,27400000.0,4.814662566636106,660.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5137614678899083,0.0,High,Medium,romance  comedy rajkumar hirani cillian murphy  rebecca ferguson  robert pattinson first love  wedding  misunderstanding  second chance english 20th century studios
MOV112346,The Northern Letter 179,"Drama, Thriller",1985.0,S. S. Rajamouli,"Vijay, Trisha Krishnan, Arjun Sarja","blackmail, ambition, false identity, grief",Tamil,109.0,Lionsgate,5250000.0,8200000.0,3.688125354750913,279.0,0.0,0.0,0.0,0.0,0.0,41.0,0.5619047619047619,0.0,Medium,Low,drama  thriller s. s. rajamouli vijay  trisha krishnan  arjun sarja blackmail  ambition  false identity  grief tamil lionsgate
